Gene stable ID	Gene name	Transcript stable ID	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000058673	AABR07063863.1	ENSRNOT00000089403	
ENSRNOG00000009037	Sulf1	ENSRNOT00000072411	171396
ENSRNOG00000009037	Sulf1	ENSRNOT00000012610	171396
ENSRNOG00000059969	AABR07021762.1	ENSRNOT00000086490	
ENSRNOG00000013744	Akip1	ENSRNOT00000018497	361624
ENSRNOG00000017241	Dpcd	ENSRNOT00000023278	294004
ENSRNOG00000061781	AABR07070872.1	ENSRNOT00000090757	
ENSRNOG00000017283	Kcnt1	ENSRNOT00000061773	60444
ENSRNOG00000017283	Kcnt1	ENSRNOT00000023542	60444
ENSRNOG00000054537	AABR07054445.1	ENSRNOT00000089702	
ENSRNOG00000062153	LOC103690026	ENSRNOT00000092883	103690026
ENSRNOG00000054321	AABR07043698.1	ENSRNOT00000084956	
ENSRNOG00000026239	Arid4a	ENSRNOT00000031595	314205
ENSRNOG00000026239	Arid4a	ENSRNOT00000089473	314205
ENSRNOG00000053722	AABR07069218.2	ENSRNOT00000085478	
ENSRNOG00000010180	Gid8	ENSRNOT00000013609	296466
ENSRNOG00000025818	Zxdc	ENSRNOT00000038244	362399
ENSRNOG00000011719	Ngb	ENSRNOT00000016057	85382
ENSRNOG00000011719	Ngb	ENSRNOT00000081727	85382
ENSRNOG00000011719	Ngb	ENSRNOT00000085112	85382
ENSRNOG00000051456	AABR07013729.1	ENSRNOT00000080332	100909794
ENSRNOG00000051456	AABR07013729.1	ENSRNOT00000085930	100909794
ENSRNOG00000058133	Ppm1n	ENSRNOT00000089197	292690
ENSRNOG00000030481	LOC100362110	ENSRNOT00000046719	100362110
ENSRNOG00000032018	Tmem200b	ENSRNOT00000047917	688757
ENSRNOG00000020827	Cyp2g1	ENSRNOT00000028261	25251
ENSRNOG00000053013	AABR07049466.1	ENSRNOT00000077106	
ENSRNOG00000020719	Hrc	ENSRNOT00000028116	292905
ENSRNOG00000050370	Vom2r6	ENSRNOT00000073546	308257
ENSRNOG00000025980	LOC691418	ENSRNOT00000030754	691418
ENSRNOG00000027995	Samd7	ENSRNOT00000033449	310257
ENSRNOG00000011358	Hipk3	ENSRNOT00000089554	83617
ENSRNOG00000011358	Hipk3	ENSRNOT00000015775	83617
ENSRNOG00000038254	RGD1565617	ENSRNOT00000048879	679997
ENSRNOG00000047046	Plin4	ENSRNOT00000075424	363331
ENSRNOG00000030345	LOC100362684	ENSRNOT00000051449	100359951
ENSRNOG00000013887	Adra2b	ENSRNOT00000018584	24174
ENSRNOG00000015750	Wnt7b	ENSRNOT00000081032	315196
ENSRNOG00000015750	Wnt7b	ENSRNOT00000021196	315196
ENSRNOG00000021201	Txnip	ENSRNOT00000028793	117514
ENSRNOG00000018786	AABR07071746.1	ENSRNOT00000025383	
ENSRNOG00000049721	Olr482	ENSRNOT00000071782	366099
ENSRNOG00000005406	Clint1	ENSRNOT00000035346	360515
ENSRNOG00000005406	Clint1	ENSRNOT00000079437	360515
ENSRNOG00000046921	AABR07034986.1	ENSRNOT00000078671	
ENSRNOG00000046921	AABR07034986.1	ENSRNOT00000075775	
ENSRNOG00000024998	Trps1	ENSRNOT00000050774	299897
ENSRNOG00000002341	Trim25	ENSRNOT00000055674	494338
ENSRNOG00000011863	Gins3	ENSRNOT00000015795	307639
ENSRNOG00000051917	AC098563.1	ENSRNOT00000085652	
ENSRNOG00000022660	Ccdc73	ENSRNOT00000041362	499848
ENSRNOG00000008637	Strada	ENSRNOT00000055125	303605
ENSRNOG00000008637	Strada	ENSRNOT00000011894	303605
ENSRNOG00000050360	Urad	ENSRNOT00000074791	684055
ENSRNOG00000054381	AC136161.1	ENSRNOT00000084583	
ENSRNOG00000005921	Olr606	ENSRNOT00000067444	686641
ENSRNOG00000005921	Olr606	ENSRNOT00000067444	405246
ENSRNOG00000061706	AC110851.1	ENSRNOT00000078340	
ENSRNOG00000055625	U4	ENSRNOT00000088922	
ENSRNOG00000056876	AABR07008513.1	ENSRNOT00000078624	
ENSRNOG00000058924	U6	ENSRNOT00000091913	
ENSRNOG00000019105	Dpp8	ENSRNOT00000025873	315758
ENSRNOG00000050260	AABR07027244.1	ENSRNOT00000068791	
ENSRNOG00000059733	Nlrp4f	ENSRNOT00000090998	691086
ENSRNOG00000054230	AABR07059968.1	ENSRNOT00000078021	
ENSRNOG00000055172	AABR07070189.1	ENSRNOT00000088332	
ENSRNOG00000015336	Isl2	ENSRNOT00000021074	57233
ENSRNOG00000018373	Tln2	ENSRNOT00000024885	315776
ENSRNOG00000018373	Tln2	ENSRNOT00000081450	315776
ENSRNOG00000018373	Tln2	ENSRNOT00000012026	315776
ENSRNOG00000018373	Tln2	ENSRNOT00000064613	315776
ENSRNOG00000018373	Tln2	ENSRNOT00000031988	315776
ENSRNOG00000021569	Tiam1	ENSRNOT00000046486	304109
ENSRNOG00000061201	U1	ENSRNOT00000080461	
ENSRNOG00000031106	Cox8c	ENSRNOT00000052296	360229
ENSRNOG00000054881	U4	ENSRNOT00000084219	
ENSRNOG00000052342	U6	ENSRNOT00000082488	
ENSRNOG00000060180	Gm23594	ENSRNOT00000078026	
ENSRNOG00000054120	7SK	ENSRNOT00000082194	
ENSRNOG00000004344	Zdhhc3	ENSRNOT00000087427	301081
ENSRNOG00000004344	Zdhhc3	ENSRNOT00000005817	301081
ENSRNOG00000052857	AABR07024679.1	ENSRNOT00000085672	
ENSRNOG00000051745	AABR07034425.1	ENSRNOT00000079347	
ENSRNOG00000058751	7SK	ENSRNOT00000083673	
ENSRNOG00000054191	AABR07072030.1	ENSRNOT00000089688	
ENSRNOG00000052517	SNORA70	ENSRNOT00000081691	
ENSRNOG00000057923	Snora23	ENSRNOT00000087551	
ENSRNOG00000057896	AABR07052511.1	ENSRNOT00000084967	
ENSRNOG00000028430	LOC257650	ENSRNOT00000038939	257650
ENSRNOG00000054009	AABR07029801.1	ENSRNOT00000079687	
ENSRNOG00000041170	AC135741.1	ENSRNOT00000062923	
ENSRNOG00000053436	AC129036.1	ENSRNOT00000088609	
ENSRNOG00000050920	Prl3d1	ENSRNOT00000042298	53950
ENSRNOG00000056014	AC128059.3	ENSRNOT00000087465	
ENSRNOG00000007059	Atp1b4	ENSRNOT00000009329	84396
ENSRNOG00000002659	Ciita	ENSRNOT00000003572	85483
ENSRNOG00000002659	Ciita	ENSRNOT00000085310	85483
ENSRNOG00000002659	Ciita	ENSRNOT00000085479	85483
ENSRNOG00000051814	Gm22910	ENSRNOT00000078607	
ENSRNOG00000052900	Gm25169	ENSRNOT00000082512	
ENSRNOG00000052988	Gm23176	ENSRNOT00000092206	
ENSRNOG00000053840	AC103535.1	ENSRNOT00000091936	
ENSRNOG00000057151	U6	ENSRNOT00000081867	
ENSRNOG00000059185	U2	ENSRNOT00000078501	
ENSRNOG00000051370	Metazoa_SRP	ENSRNOT00000086730	
ENSRNOG00000054115	SNORA70	ENSRNOT00000088135	
ENSRNOG00000058213	AABR07073395.1	ENSRNOT00000079343	
ENSRNOG00000043296	Abca14	ENSRNOT00000071302	365362
ENSRNOG00000043296	Abca14	ENSRNOT00000055063	365362
ENSRNOG00000043296	Abca14	ENSRNOT00000073255	365362
ENSRNOG00000046841	Mir598	ENSRNOT00000073058	100314206
ENSRNOG00000056430	AABR07064368.1	ENSRNOT00000090553	
ENSRNOG00000052628	LOC100363294	ENSRNOT00000088432	100363294
ENSRNOG00000002749	Spag9	ENSRNOT00000003777	360600
ENSRNOG00000002749	Spag9	ENSRNOT00000085681	360600
ENSRNOG00000050812	AABR07066532.1	ENSRNOT00000074139	
ENSRNOG00000053242	U2	ENSRNOT00000088307	
ENSRNOG00000007227	Mien1	ENSRNOT00000009485	360617
ENSRNOG00000055039	7SK	ENSRNOT00000082441	
ENSRNOG00000047978	AABR07072078.3	ENSRNOT00000075155	
ENSRNOG00000030143	AABR07051796.1	ENSRNOT00000043621	
ENSRNOG00000045168	5S_rRNA	ENSRNOT00000070435	
ENSRNOG00000053388	AABR07046725.1	ENSRNOT00000085297	
ENSRNOG00000059925	7SK	ENSRNOT00000088932	
ENSRNOG00000020153	Supt3h	ENSRNOT00000027293	685697
ENSRNOG00000061674	AABR07006763.1	ENSRNOT00000079878	
ENSRNOG00000057722	AABR07000714.2	ENSRNOT00000085871	
ENSRNOG00000041433	AABR07027009.1	ENSRNOT00000063186	
ENSRNOG00000061020	AABR07049282.1	ENSRNOT00000091898	
ENSRNOG00000057507	Olr1546	ENSRNOT00000080384	406002
ENSRNOG00000057422	7SK	ENSRNOT00000086088	
ENSRNOG00000055743	U3	ENSRNOT00000086670	
ENSRNOG00000053041	AABR07018183.1	ENSRNOT00000079248	
ENSRNOG00000016945	Pla2g2a	ENSRNOT00000022827	29692
ENSRNOG00000005196	Slc12a6	ENSRNOT00000007144	691209
ENSRNOG00000005196	Slc12a6	ENSRNOT00000079727	691209
ENSRNOG00000058845	AABR07004033.1	ENSRNOT00000077426	
ENSRNOG00000011901	Rrad	ENSRNOT00000016259	83521
ENSRNOG00000011901	Rrad	ENSRNOT00000081547	83521
ENSRNOG00000060902	AABR07065531.31	ENSRNOT00000087710	
ENSRNOG00000056501	AABR07012044.2	ENSRNOT00000077439	
ENSRNOG00000048794	LOC100912348	ENSRNOT00000071970	100912348
ENSRNOG00000054733	LOC103690137	ENSRNOT00000077132	103690137
ENSRNOG00000047798	AABR07000332.1	ENSRNOT00000072568	
ENSRNOG00000056508	AC120732.1	ENSRNOT00000087222	
ENSRNOG00000038383	AABR07038349.1	ENSRNOT00000058456	
ENSRNOG00000055945	U1	ENSRNOT00000089465	
ENSRNOG00000053867	AC098981.1	ENSRNOT00000090640	
ENSRNOG00000055513	AABR07061385.1	ENSRNOT00000092084	
ENSRNOG00000057520	AABR07072528.2	ENSRNOT00000090119	
ENSRNOG00000059738	AABR07033484.1	ENSRNOT00000089854	
ENSRNOG00000020634	Pih1d1	ENSRNOT00000028022	292898
ENSRNOG00000059197	U6	ENSRNOT00000083037	
ENSRNOG00000055231	AABR07067791.1	ENSRNOT00000082250	
ENSRNOG00000052153	AABR07065282.1	ENSRNOT00000081584	
ENSRNOG00000052868	AABR07069816.1	ENSRNOT00000086487	
ENSRNOG00000057175	AABR07056638.1	ENSRNOT00000079330	
ENSRNOG00000050189	Olr89	ENSRNOT00000072397	405012
ENSRNOG00000054738	7SK	ENSRNOT00000079597	
ENSRNOG00000057304	LOC102552398	ENSRNOT00000090789	102552398
ENSRNOG00000054216	AABR07056858.1	ENSRNOT00000085795	
ENSRNOG00000053215	AABR07058210.1	ENSRNOT00000083030	
ENSRNOG00000060099	AABR07071294.2	ENSRNOT00000078188	
ENSRNOG00000054683	AABR07024307.1	ENSRNOT00000089860	
ENSRNOG00000060001	AABR07071199.2	ENSRNOT00000078201	
ENSRNOG00000051493	U6	ENSRNOT00000082234	
ENSRNOG00000020206	Ctsd	ENSRNOT00000027407	171293
ENSRNOG00000010141	Ttll1	ENSRNOT00000055978	362969
ENSRNOG00000003213	Helz	ENSRNOT00000030300	287773
ENSRNOG00000057830	AABR07061246.1	ENSRNOT00000079910	
ENSRNOG00000053942	Pramef20	ENSRNOT00000091592	691150
ENSRNOG00000057711	Cmtm1	ENSRNOT00000080433	291823
ENSRNOG00000053587	AABR07004254.1	ENSRNOT00000086737	
ENSRNOG00000007960	Theg	ENSRNOT00000042792	299599
ENSRNOG00000007960	Theg	ENSRNOT00000010549	299599
ENSRNOG00000047042	Olr1631	ENSRNOT00000041030	405126
ENSRNOG00000053187	LOC102556361	ENSRNOT00000078915	
ENSRNOG00000039649	Lnp1	ENSRNOT00000071932	100359918
ENSRNOG00000039649	Lnp1	ENSRNOT00000066008	100359918
ENSRNOG00000039649	Lnp1	ENSRNOT00000060802	100359918
ENSRNOG00000057011	AABR07066871.2	ENSRNOT00000090558	
ENSRNOG00000013433	Gnrh1	ENSRNOT00000017939	
ENSRNOG00000014515	Cdc14a	ENSRNOT00000064735	310806
ENSRNOG00000053590	AABR07057610.1	ENSRNOT00000080792	
ENSRNOG00000005063	Atl1	ENSRNOT00000046085	362750
ENSRNOG00000045857	Tmed8	ENSRNOT00000074707	
ENSRNOG00000054050	AABR07011934.1	ENSRNOT00000082323	
ENSRNOG00000012778	Magoh	ENSRNOT00000017422	298385
ENSRNOG00000011824	Trh	ENSRNOT00000015944	25569
ENSRNOG00000055736	AABR07027501.1	ENSRNOT00000090118	
ENSRNOG00000016313	Ctnnbip1	ENSRNOT00000055562	503000
ENSRNOG00000052257	LOC102552043	ENSRNOT00000084091	
ENSRNOG00000005971	Gpr176	ENSRNOT00000007882	117257
ENSRNOG00000030674	AABR07033162.1	ENSRNOT00000052022	
ENSRNOG00000021586	Gpr39	ENSRNOT00000038811	288995
ENSRNOG00000057430	AABR07039694.1	ENSRNOT00000074962	
ENSRNOG00000049739	Olr167	ENSRNOT00000072462	293314
ENSRNOG00000003635	Disp1	ENSRNOT00000004834	289338
ENSRNOG00000005347	Fjx1	ENSRNOT00000007077	366140
ENSRNOG00000011285	Zdhhc22	ENSRNOT00000015046	299211
ENSRNOG00000019046	Reg4	ENSRNOT00000025821	445583
ENSRNOG00000004510	Slc35b1	ENSRNOT00000006179	287642
ENSRNOG00000033025	Olr1192	ENSRNOT00000044249	405152
ENSRNOG00000010015	Gp9	ENSRNOT00000013282	502858
ENSRNOG00000053479	AABR07029417.1	ENSRNOT00000081888	
ENSRNOG00000017406	Atrnl1	ENSRNOT00000023414	307992
ENSRNOG00000033921	Als2cl	ENSRNOT00000046745	316017
ENSRNOG00000004016	Msl3	ENSRNOT00000065814	317464
ENSRNOG00000009146	Vom2r26	ENSRNOT00000003660	292531
ENSRNOG00000009146	Vom2r26	ENSRNOT00000046049	292531
ENSRNOG00000039786	Msmb	ENSRNOT00000026772	29311
ENSRNOG00000020216	Gmpr2	ENSRNOT00000067150	192357
ENSRNOG00000020216	Gmpr2	ENSRNOT00000084554	192357
ENSRNOG00000010475	Casp3	ENSRNOT00000014095	25402
ENSRNOG00000032202	Creb3l3	ENSRNOT00000044484	314638
ENSRNOG00000014615	Grk6	ENSRNOT00000079063	59076
ENSRNOG00000014615	Grk6	ENSRNOT00000047958	59076
ENSRNOG00000053485	LOC103690273	ENSRNOT00000088755	103690273
ENSRNOG00000053485	LOC103690273	ENSRNOT00000088755	300616
ENSRNOG00000032246	Acsm3	ENSRNOT00000020039	24763
ENSRNOG00000015148	Erc2	ENSRNOT00000081999	
ENSRNOG00000015148	Erc2	ENSRNOT00000020427	
ENSRNOG00000015148	Erc2	ENSRNOT00000047118	
ENSRNOG00000045864	RGD1560203	ENSRNOT00000046759	302685
ENSRNOG00000007459	Pcnx1	ENSRNOT00000010022	314288
ENSRNOG00000016993	Olr148	ENSRNOT00000022789	293285
ENSRNOG00000013562	Ndfip1	ENSRNOT00000018499	291609
ENSRNOG00000017744	Dram2	ENSRNOT00000023903	362011
ENSRNOG00000004132	Lasp1	ENSRNOT00000005522	29278
ENSRNOG00000050389	Olr1682	ENSRNOT00000075114	405196
ENSRNOG00000050389	Olr1682	ENSRNOT00000075114	405191
ENSRNOG00000016872	Plppr4	ENSRNOT00000022625	295401
ENSRNOG00000020076	Borcs7	ENSRNOT00000027196	294012
ENSRNOG00000049110	Dpm2	ENSRNOT00000071505	29640
ENSRNOG00000017784	Lrif1	ENSRNOT00000082631	310775
ENSRNOG00000017784	Lrif1	ENSRNOT00000024036	310775
ENSRNOG00000046438	AABR07000583.1	ENSRNOT00000075402	
ENSRNOG00000060512	AABR07035541.2	ENSRNOT00000086773	
ENSRNOG00000008714	Svs1	ENSRNOT00000011588	297081
ENSRNOG00000013112	Dusp13	ENSRNOT00000017663	108348213
ENSRNOG00000013112	Dusp13	ENSRNOT00000067781	108348213
ENSRNOG00000013112	Dusp13	ENSRNOT00000017663	361002
ENSRNOG00000013112	Dusp13	ENSRNOT00000067781	361002
ENSRNOG00000049058	AABR07003935.9	ENSRNOT00000075058	
ENSRNOG00000033809	Mlh1	ENSRNOT00000081718	81685
ENSRNOG00000033809	Mlh1	ENSRNOT00000064581	81685
ENSRNOG00000020888	Fgf3	ENSRNOT00000028343	170633
ENSRNOG00000006363	Mbd3l1	ENSRNOT00000008341	300389
ENSRNOG00000055303	AC106933.1	ENSRNOT00000084489	
ENSRNOG00000016097	Kyat1	ENSRNOT00000021865	311844
ENSRNOG00000060979	Hspa13	ENSRNOT00000091864	29734
ENSRNOG00000060979	Hspa13	ENSRNOT00000081096	29734
ENSRNOG00000058285	Nme8	ENSRNOT00000092051	364729
ENSRNOG00000058285	Nme8	ENSRNOT00000087178	364729
ENSRNOG00000058285	Nme8	ENSRNOT00000090021	364729
ENSRNOG00000054334	Abhd10	ENSRNOT00000091756	303953
ENSRNOG00000040878	5S_rRNA	ENSRNOT00000062631	
ENSRNOG00000026697	AABR07038837.1	ENSRNOT00000039568	
ENSRNOG00000050191	AABR07044198.1	ENSRNOT00000073524	497041
ENSRNOG00000050191	AABR07044198.1	ENSRNOT00000075053	497041
ENSRNOG00000050191	AABR07044198.1	ENSRNOT00000091209	497041
ENSRNOG00000028749	Atxn7l2	ENSRNOT00000037336	310781
ENSRNOG00000054069	AC119116.1	ENSRNOT00000079601	
ENSRNOG00000025247	Ccdc87	ENSRNOT00000034771	689151
ENSRNOG00000036366	AABR07021018.1	ENSRNOT00000054485	
ENSRNOG00000050297	AABR07066114.1	ENSRNOT00000073765	
ENSRNOG00000056173	AABR07040285.2	ENSRNOT00000077955	
ENSRNOG00000052685	Cd248	ENSRNOT00000080189	100911882
ENSRNOG00000003258	Cdc73	ENSRNOT00000004495	304832
ENSRNOG00000015762	Abtb1	ENSRNOT00000021445	297432
ENSRNOG00000011332	Clspn	ENSRNOT00000015227	298534
ENSRNOG00000018551	Olr63	ENSRNOT00000025027	365323
ENSRNOG00000055781	U6	ENSRNOT00000089466	
ENSRNOG00000056739	AABR07036336.2	ENSRNOT00000077521	
ENSRNOG00000037978	AC117299.1	ENSRNOT00000001672	
ENSRNOG00000048049	LOC103689951	ENSRNOT00000054858	103689951
ENSRNOG00000059853	U6	ENSRNOT00000086327	
ENSRNOG00000015785	Olr85	ENSRNOT00000021131	293228
ENSRNOG00000051434	AABR07033911.1	ENSRNOT00000080715	
ENSRNOG00000061089	Gm22433	ENSRNOT00000088081	
ENSRNOG00000017072	Slc16a14	ENSRNOT00000089889	316578
ENSRNOG00000017072	Slc16a14	ENSRNOT00000064875	316578
ENSRNOG00000052482	AC113710.3	ENSRNOT00000082829	
ENSRNOG00000021440	Pptc7	ENSRNOT00000036137	304488
ENSRNOG00000019288	Ogfod1	ENSRNOT00000026118	307657
ENSRNOG00000059870	Hoxa11	ENSRNOT00000010256	100909443
ENSRNOG00000041541	AABR07045274.1	ENSRNOT00000063294	
ENSRNOG00000010259	Esrrb	ENSRNOT00000013867	299210
ENSRNOG00000048134	Adgrg7	ENSRNOT00000073467	304014
ENSRNOG00000061585	AC113910.2	ENSRNOT00000083060	
ENSRNOG00000015791	Zdhhc12	ENSRNOT00000050908	366014
ENSRNOG00000004517	Igf1	ENSRNOT00000081822	24482
ENSRNOG00000004517	Igf1	ENSRNOT00000038780	24482
ENSRNOG00000004517	Igf1	ENSRNOT00000005995	24482
ENSRNOG00000004517	Igf1	ENSRNOT00000085680	24482
ENSRNOG00000017851	Etfb	ENSRNOT00000024083	292845
ENSRNOG00000056852	SNORD115	ENSRNOT00000084105	
ENSRNOG00000031918	AABR07065789.2	ENSRNOT00000040523	
ENSRNOG00000058694	Alg5	ENSRNOT00000088575	295051
ENSRNOG00000038422	LOC691352	ENSRNOT00000058517	691352
ENSRNOG00000060207	AABR07044106.1	ENSRNOT00000081927	
ENSRNOG00000050563	Sub1	ENSRNOT00000074446	192269
ENSRNOG00000027319	Ephx3	ENSRNOT00000038961	366836
ENSRNOG00000010296	Slc7a7	ENSRNOT00000014391	83509
ENSRNOG00000052726	AC128759.2	ENSRNOT00000086202	
ENSRNOG00000031700	Map3k5	ENSRNOT00000051496	365057
ENSRNOG00000031700	Map3k5	ENSRNOT00000067070	365057
ENSRNOG00000049740	AABR07034273.1	ENSRNOT00000083841	102553099
ENSRNOG00000049740	AABR07034273.1	ENSRNOT00000073436	102553099
ENSRNOG00000024437	Blcap	ENSRNOT00000033525	171113
ENSRNOG00000059100	AABR07073038.2	ENSRNOT00000090348	
ENSRNOG00000053384	Bmp7	ENSRNOT00000084990	85272
ENSRNOG00000007235	Atp5mc1	ENSRNOT00000009815	29754
ENSRNOG00000061889	AABR07004428.1	ENSRNOT00000089908	
ENSRNOG00000050979	Ubap1l	ENSRNOT00000072939	691572
ENSRNOG00000054634	AABR07033645.1	ENSRNOT00000083195	
ENSRNOG00000055943	AABR07065050.1	ENSRNOT00000081771	
ENSRNOG00000016573	Dgat2	ENSRNOT00000022557	252900
ENSRNOG00000016573	Dgat2	ENSRNOT00000081669	252900
ENSRNOG00000051628	AABR07024648.1	ENSRNOT00000081641	
ENSRNOG00000028638	Il10rb	ENSRNOT00000061345	304091
ENSRNOG00000006721	AABR07049064.1	ENSRNOT00000058536	
ENSRNOG00000045840	Hist2h4a	ENSRNOT00000071512	100912564
ENSRNOG00000045840	Hist2h4a	ENSRNOT00000071512	502913
ENSRNOG00000045840	Hist2h4a	ENSRNOT00000071512	500351
ENSRNOG00000045840	Hist2h4a	ENSRNOT00000071512	364723
ENSRNOG00000004452	Aqp12a	ENSRNOT00000005935	367316
ENSRNOG00000053922	AABR07024999.1	ENSRNOT00000089576	
ENSRNOG00000026378	LOC100911204	ENSRNOT00000041727	100911204
ENSRNOG00000056314	AABR07056330.1	ENSRNOT00000090134	
ENSRNOG00000052249	AC114391.1	ENSRNOT00000080762	
ENSRNOG00000004786	Cyp4f1	ENSRNOT00000006533	56266
ENSRNOG00000057746	AABR07026519.1	ENSRNOT00000087361	
ENSRNOG00000060108	Olr399	ENSRNOT00000089297	366026
ENSRNOG00000056121	AABR07058785.1	ENSRNOT00000083547	
ENSRNOG00000028877	Vom1r42	ENSRNOT00000041518	494303
ENSRNOG00000061450	Homer2	ENSRNOT00000087785	29547
ENSRNOG00000019542	MGC108823	ENSRNOT00000050063	100910979
ENSRNOG00000019542	MGC108823	ENSRNOT00000050063	102555392
ENSRNOG00000019542	MGC108823	ENSRNOT00000050063	307414
ENSRNOG00000053523	AABR07071567.1	ENSRNOT00000083235	
ENSRNOG00000022745	RGD1306502	ENSRNOT00000039234	310158
ENSRNOG00000047627	AABR07002896.1	ENSRNOT00000038642	
ENSRNOG00000047627	AABR07002896.1	ENSRNOT00000074174	
ENSRNOG00000019351	Chid1	ENSRNOT00000026215	100911881
ENSRNOG00000019351	Chid1	ENSRNOT00000044390	100911881
ENSRNOG00000010489	Samd4a	ENSRNOT00000089226	305826
ENSRNOG00000010489	Samd4a	ENSRNOT00000060847	305826
ENSRNOG00000010489	Samd4a	ENSRNOT00000092091	305826
ENSRNOG00000007688	Sms	ENSRNOT00000010135	363469
ENSRNOG00000057901	Zfp707	ENSRNOT00000085758	315088
ENSRNOG00000057901	Zfp707	ENSRNOT00000081286	315088
ENSRNOG00000002174	Cwh43	ENSRNOT00000002980	305307
ENSRNOG00000030596	LOC100362149	ENSRNOT00000040481	100362684
ENSRNOG00000022847	Dop1a	ENSRNOT00000014783	315864
ENSRNOG00000029570	Fam222b	ENSRNOT00000045107	497960
ENSRNOG00000017593	Mtr	ENSRNOT00000023974	81522
ENSRNOG00000017593	Mtr	ENSRNOT00000083172	81522
ENSRNOG00000013916	Nefm	ENSRNOT00000018637	24588
ENSRNOG00000020464	Mrpl54	ENSRNOT00000027737	299628
ENSRNOG00000019583	Olr223	ENSRNOT00000026488	293369
ENSRNOG00000019789	Tssk4	ENSRNOT00000026819	290229
ENSRNOG00000001859	Sdf2l1	ENSRNOT00000002540	680945
ENSRNOG00000031194	Olr1431	ENSRNOT00000046817	405054
ENSRNOG00000022778	Pphln1	ENSRNOT00000090908	366975
ENSRNOG00000022778	Pphln1	ENSRNOT00000055688	366975
ENSRNOG00000018179	Glt8d1	ENSRNOT00000013291	306253
ENSRNOG00000018179	Glt8d1	ENSRNOT00000024624	306253
ENSRNOG00000046803	Arhgef16	ENSRNOT00000072786	687105
ENSRNOG00000046803	Arhgef16	ENSRNOT00000082847	687105
ENSRNOG00000033494	Vom2r52	ENSRNOT00000042249	297590
ENSRNOG00000005411	Aftph	ENSRNOT00000056944	305544
ENSRNOG00000011116	Snx25	ENSRNOT00000014828	306471
ENSRNOG00000043507	Tmem95	ENSRNOT00000065524	691982
ENSRNOG00000031189	Ido1	ENSRNOT00000051363	66029
ENSRNOG00000008861	AABR07047011.1	ENSRNOT00000011720	361373
ENSRNOG00000032948	Tyk2	ENSRNOT00000041678	100361294
ENSRNOG00000049020	Tceal3	ENSRNOT00000071874	679974
ENSRNOG00000049020	Tceal3	ENSRNOT00000071874	501628
ENSRNOG00000031443	Havcr2	ENSRNOT00000048485	363578
ENSRNOG00000057700	Hist1h2an	ENSRNOT00000089758	306970
ENSRNOG00000018391	Cdk2ap2	ENSRNOT00000025018	688405
ENSRNOG00000006925	Zfp786	ENSRNOT00000038550	100158223
ENSRNOG00000057056	Rab5a	ENSRNOT00000084261	100361891
ENSRNOG00000032396	RGD1559575	ENSRNOT00000046438	287231
ENSRNOG00000047871	LOC684376	ENSRNOT00000070789	684376
ENSRNOG00000042985	Slc9b1	ENSRNOT00000031348	365946
ENSRNOG00000038644	Vom1r38	ENSRNOT00000058997	494307
ENSRNOG00000030619	Foxr2	ENSRNOT00000043382	302583
ENSRNOG00000019986	Pot1	ENSRNOT00000060459	500054
ENSRNOG00000019986	Pot1	ENSRNOT00000079130	500054
ENSRNOG00000019986	Pot1	ENSRNOT00000080575	500054
ENSRNOG00000001104	Foxk1	ENSRNOT00000001466	304298
ENSRNOG00000042528	Tmem190	ENSRNOT00000066383	691446
ENSRNOG00000020203	Ptpn20	ENSRNOT00000027352	306281
ENSRNOG00000043128	Armcx4	ENSRNOT00000040476	100359678
ENSRNOG00000061084	7SK	ENSRNOT00000083210	
ENSRNOG00000018642	Leng8	ENSRNOT00000025338	361506
ENSRNOG00000018642	Leng8	ENSRNOT00000077964	361506
ENSRNOG00000004019	Phlda1	ENSRNOT00000005361	29380
ENSRNOG00000057127	Zg16b	ENSRNOT00000082035	363551
ENSRNOG00000057127	Zg16b	ENSRNOT00000080810	363551
ENSRNOG00000057127	Zg16b	ENSRNOT00000091772	363551
ENSRNOG00000059598	SNORA70	ENSRNOT00000079372	
ENSRNOG00000047260	AABR07025288.1	ENSRNOT00000071611	
ENSRNOG00000054265	Ly49si2	ENSRNOT00000078121	494209
ENSRNOG00000054265	Ly49si2	ENSRNOT00000078121	494207
ENSRNOG00000014170	Dbn1	ENSRNOT00000019569	81653
ENSRNOG00000014170	Dbn1	ENSRNOT00000019393	81653
ENSRNOG00000058071	SNORD36	ENSRNOT00000077217	
ENSRNOG00000021249	Ap5s1	ENSRNOT00000034201	499893
ENSRNOG00000021249	Ap5s1	ENSRNOT00000084671	499893
ENSRNOG00000061634	Gm24469	ENSRNOT00000079099	
ENSRNOG00000015866	Hint2	ENSRNOT00000021387	313491
ENSRNOG00000043141	Ap3s2	ENSRNOT00000068084	683402
ENSRNOG00000043141	Ap3s2	ENSRNOT00000082591	683402
ENSRNOG00000012136	Mrps30	ENSRNOT00000016190	294767
ENSRNOG00000052065	Gm26077	ENSRNOT00000086444	
ENSRNOG00000038979	NMS	ENSRNOT00000059587	497196
ENSRNOG00000051794	AC126895.1	ENSRNOT00000091997	
ENSRNOG00000060832	AC240408.2	ENSRNOT00000082275	
ENSRNOG00000054772	AABR07069336.1	ENSRNOT00000083752	
ENSRNOG00000056628	AABR07065531.17	ENSRNOT00000082656	
